ID,x,y,mag1,e_mag,col1,e_col1,MP,sel
Gaia DR2 3447545685581873152,0.003302,0.002537,18.393665156044875,0.0033239701406011604,1.7566124470092035,0.07444309023283391,0.598,1
Gaia DR2 3447542795068460800,0.035767,0.002052,19.43369874474709,0.0060682595990368985,1.8235935650048134,0.09584984421732946,0.597,1
Gaia DR2 3447545685584299136,0.000143,0.001239,17.73894617536361,0.0026783819106841267,1.6437939808229132,0.016098565550653157,0.589,1
Gaia DR2 3447542726351589248,0.010373,-0.011822,18.197000448184355,0.0033541588713468067,1.6920888743754503,0.04322968256742388,0.589,1
Gaia DR2 3447545681293617536,-0.001996,-0.000432,19.496719361829676,0.006472174050780689,1.8780478329585222,0.10484855833526041,0.583,1
Gaia DR2 3447545685584299264,0.000389,0.000122,17.71005198565199,0.0027034042427193207,1.6522188794759565,0.0288097693345794,0.581,1
Gaia DR2 3447542765004487168,0.026366,-0.007911,19.42875316914485,0.006842533615758881,1.925120530291494,0.1350642807533941,0.578,1
Gaia DR2 3447542691991873792,0.003682,-0.022775,19.132709484688974,0.0057232510935277805,1.4432860972624653,0.10562479178282398,0.575,1
Gaia DR2 3447542661927565056,0.025549,-0.028977,18.594823502345697,0.0033700202183067083,1.6080008998124384,0.07416973332449218,0.572,1
Gaia DR2 3447542691991847552,0.00172,-0.03133,18.92171217720691,0.00472859476031559,1.7986777360519781,0.08739403638931456,0.566,1
Gaia DR2 3447545818726363904,0.027831,0.016973,19.304693672473302,0.005487191457633273,2.031149737612786,0.13020246648493933,0.566,1
Gaia DR2 3447545853087787520,-0.003588,0.020637,18.169137188046957,0.004101255890061691,1.8244874955768928,0.0645696233863291,0.561,1
Gaia DR2 3447545681289091072,0.00264,-0.000623,19.138606751657473,0.004590095889496036,1.7175342490512833,0.09378220366379889,0.548,1
Gaia DR2 3447542868083314944,0.032783,0.011634,19.88839802739959,0.008920618013830308,1.3724663096280345,0.10956413440562326,0.531,1
Gaia DR2 3447545685581878400,-0.001686,-0.003951,18.521043227530466,0.003748968618130558,1.9790498962566154,0.06632248728823224,0.515,1
Gaia DR2 3447545681289112576,0.003977,-0.002394,19.288154970485678,0.007372943713656281,1.9727681966326536,0.12445305302043823,0.515,1
Gaia DR2 3447545685584299648,0.002692,-0.005359,17.836815667988166,0.002788052109143908,2.026609504266908,0.047460795127476633,0.496,1
Gaia DR2 3447545926102469376,-0.022058,0.012805,16.09681447715936,0.002156915810067136,1.4455077351781682,0.007607233913484381,0.478,1
Gaia DR2 3447542799364222976,0.038522,0.000592,15.660108391582824,0.002214150219359627,1.713174368808108,0.025617275558117828,0.473,1
Gaia DR2 3447545857382986368,0.002855,0.021525,17.3227131618753,0.0025009590751366253,1.7519779982756312,0.04301945463407092,0.465,1
Gaia DR2 3447542314034725120,-0.003918,-0.031804,17.273744461493614,0.0024800325069714284,1.8597803280806176,0.03604145842880353,0.462,1
Gaia DR2 3447545784368306944,0.01033,0.00178,18.6100855456875,0.0032114805462841877,2.0966889641867574,0.07250814494330855,0.808,0
Gaia DR2 3447542795068458496,0.042208,-0.00317,18.535505259868906,0.0032584018327649882,2.183285163996498,0.06340906073042459,0.515,0
Gaia DR2 3447547296195131392,0.027384,0.024808,19.318994024403054,0.005762689369480984,1.6892482395299808,0.13563208606057683,0.495,0
Gaia DR2 3447542829430618624,0.01993,-0.003181,19.649547763990526,0.006768010116818768,1.4752340699694777,0.14276167554557556,0.492,0
Gaia DR2 3447542691991849088,0.003423,-0.021264,18.26217250992813,0.003542119225898892,1.6749830544840698,0.09963162925598303,0.479,0
Gaia DR2 3447542863788836096,0.030712,0.003841,18.037316437115543,0.0035344142775736963,2.571117249961933,0.05464009371629877,0.478,0
Gaia DR2 3447542829429081984,0.026331,-0.005173,18.40176210301796,0.003151256181626402,1.6829439935241766,0.04991736962775992,0.478,0
Gaia DR2 3447542730646799104,0.011682,-0.007908,13.90791257645208,0.0018295159051359834,1.03522769988545,0.003911259473742515,0.477,0
Gaia DR2 3447545960462205312,-0.014684,0.018043,17.820910569184452,0.0034364023446245774,1.8642436420736033,0.03642642857260118,0.477,0
Gaia DR2 3447542765006778496,0.032389,-0.003924,15.240670057615018,0.0018977811956142686,1.2939793379191507,0.004262652118934132,0.474,0
Gaia DR2 3447545921811016704,-0.023552,0.004716,17.95196012323676,0.003894534566298695,1.8137517659215838,0.04478959041830575,0.473,0
Gaia DR2 3447545681289093888,0.000899,0.007194,18.915606853270027,0.004350363011623032,1.8372885759060082,0.08472703353470853,0.473,0
Gaia DR2 3447545754301353344,-0.00599,0.004597,20.259668945262455,0.011464798355435228,1.7760437895320145,0.14127947972220714,0.472,0
Gaia DR2 3447545685584297216,0.010537,-0.001848,14.651593197102805,0.0018428883768105717,1.4155639219654308,0.003846426349339805,0.471,0
Gaia DR2 3447544345554492544,0.034784,0.022524,18.158734160266235,0.0031137124162345826,1.6798970970620566,0.04911282649283189,0.47,0
Gaia DR2 3447542657630352896,0.016639,-0.023429,17.760986466341603,0.002704263289033987,1.6722026747506469,0.02352571154573876,0.468,0
Gaia DR2 3447545853087500288,0.001452,0.025902,18.07861955828878,0.0034377620708806373,1.7274236809607189,0.048305051311371694,0.467,0
Gaia DR2 3447545681289093248,0.002049,0.002977,18.130474646936307,0.002952932767780306,1.7708930458961127,0.04702452196159199,0.467,0
Gaia DR2 3447542795068457216,0.044118,-0.00629,17.769589804996574,0.0026184442927106788,2.2503061187974858,0.05692168375617372,0.466,0
Gaia DR2 3447545887445869568,0.006288,0.029415,17.63688776448334,0.0026629053749546404,1.7960797701655906,0.03657315270969885,0.464,0
Gaia DR2 3447545784368307840,0.008264,0.003085,17.953270818533465,0.002533722178218411,2.079754164791755,0.047425802921207495,0.464,0
Gaia DR2 3447544341256694656,0.035135,0.018003,17.591403593215208,0.0024265762728365036,1.672109898775581,0.03134303036666371,0.463,0
Gaia DR2 3447542661927564672,0.019776,-0.015661,14.120753839997528,0.0018209335647347228,1.3501153812058373,0.004147462951763878,0.461,0
Gaia DR2 3447542765006778752,0.038608,-0.013281,15.595630918330185,0.0019756768417579364,2.0786083849860155,0.007875569883357015,0.461,0
Gaia DR2 3447542765006965248,0.031008,-0.011071,16.778096590137842,0.002052734387989064,1.5714654494059168,0.016403452519207176,0.461,0
Gaia DR2 3447542691991849216,0.007027,-0.021095,16.173798627963322,0.0023408353415703643,1.5942414737894008,0.013255399082059166,0.459,0
Gaia DR2 3447545784368309120,0.011071,0.006687,17.076570975357757,0.0023024916879242335,1.9608366473564658,0.02314421111980611,0.455,0
Gaia DR2 3447542829430619008,0.022588,-0.003186,16.847761617466507,0.002078610045349597,1.6353381524843105,0.016610332879742874,0.454,0
Gaia DR2 3447545273265032064,-0.016196,-0.018413,18.675174704745604,0.0046015592615102465,1.9631389463285949,0.103736932321997,0.454,0
Gaia DR2 3447545685584298880,0.00032,0.00269,16.183450909431706,0.001996048515701237,1.4898214242744867,0.012814785956480387,0.453,0
Gaia DR2 3447545681292924544,-0.002887,-0.004192,17.796421543041156,0.0027332874440639866,1.5339846177438226,0.04685213135676996,0.451,0
Gaia DR2 3447545681289091200,-0.004022,-0.000524,17.449867109348574,0.0023936393106849217,1.574257244608276,0.025764589151755068,0.447,0
Gaia DR2 3447545750008568704,-0.004247,0.002624,18.272458942277694,0.003296983005728094,1.7993012609039205,0.056849074735444524,0.447,0
Gaia DR2 3447542833726012160,0.016181,-0.004278,17.472539558977292,0.002293914551899217,1.5682011003912528,0.028083508941512486,0.444,0
Gaia DR2 3447542726355476864,0.010353,-0.007153,18.321827290442947,0.0035796693998998287,1.7348311402567198,0.04685751771379087,0.431,0
Gaia DR2 3447542863787940224,0.037603,0.008973,19.177483802141555,0.005367572297576659,2.0776989423427956,0.12903870790402946,0.428,0
Gaia DR2 3447542623272371456,0.011951,-0.025583,18.743890775254425,0.003973266289126004,1.9437955234943516,0.09626605527306696,0.423,0
Gaia DR2 3447547296195131264,0.028909,0.025381,18.970447458721647,0.004007841184508185,1.8779667510350961,0.09474948903639191,0.423,0
Gaia DR2 3447545681289093632,-0.001101,0.005184,18.312913935502085,0.0031394670527760695,1.8062708051561636,0.06321054848955454,0.406,0
Gaia DR2 3447542726351589504,0.014279,-0.011007,18.724666148435546,0.0036958274782468285,1.680633223334798,0.09605665734688795,0.387,0
Gaia DR2 3447545715648829696,-0.008873,0.000403,19.639377877425773,0.00821810581210792,1.663870273252126,0.09428126105571856,0.371,0
Gaia DR2 3447542726351588736,0.011445,-0.01318,19.22663932315603,0.0056805838365192,1.6518407303430607,0.09545519311079664,0.368,0
Gaia DR2 3447545651222146688,-0.012095,-0.010164,19.542220813698812,0.0077709580841612905,1.7199210171527568,0.1253223185949875,0.357,0
Gaia DR2 3447545681293619200,0.000541,0.004177,19.94410814521107,0.008635749306370033,1.077083942686066,0.1257712583227374,0.591,0
Gaia DR2 3447545887445871104,0.013186,0.030949,19.91049931132816,0.007982665976535235,2.220211895366596,0.13386258390678882,0.498,0
